image,color,sleeve,neckline,material,brand,type,pattern
08493_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Striped
08495_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Leopard
08496_00.jpg,Pink,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08497_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08498_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Striped
08499_00.jpg,Yellow,Unknown,Unknown,Unknown,Unknown,Tops,Floral
08500_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Tops,Floral
08501_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Plaid
08502_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Bodysuit,Unknown
08503_00.jpg,Red,Half Sleeves,Round neck,Unknown,Unknown,Shirt,Unknown
08504_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08505_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08506_00.jpg,Blue,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08507_00.jpg,Green,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08509_00.jpg,Green,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08510_00.jpg,Pink,Unknown,Unknown,Lace,Unknown,Sweater,Unknown
08511_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08514_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08515_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08516_00.jpg,White,Full Sleeves,Unknown,Unknown,Unknown,Shirt,Unknown
08517_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Blouse,Unknown
08519_00.jpg,Black,Unknown,V-Neck,Unknown,Unknown,Unknown,Unknown
08520_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Striped
08521_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08522_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08523_00.jpg,Green,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08524_00.jpg,Other,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08525_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08526_00.jpg,White,Unknown,V-Neck,Unknown,Unknown,Shirt,Unknown
08527_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08528_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08529_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08530_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Shirt,Unknown
08531_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Floral
08533_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08535_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Bodysuit,Unknown
08536_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08537_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Floral
08539_00.jpg,White,Full Sleeves,Unknown,Unknown,Unknown,Tops,Striped
08540_00.jpg,Blue,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08541_00.jpg,Red,Full Sleeves,Unknown,Unknown,Unknown,Sweater,Unknown
08542_00.jpg,Gold,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08543_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08544_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08545_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08546_00.jpg,White,Full Sleeves,Round neck,Unknown,Unknown,Tops,Unknown
08547_00.jpg,Yellow,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08548_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08549_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08550_00.jpg,White,Unknown,Collared,Unknown,Unknown,Shirt,Unknown
08551_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08552_00.jpg,Pink,Full Sleeves,V-Neck,Unknown,Unknown,Bodysuit,Unknown
08553_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08554_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Polka
08555_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08556_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08557_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08558_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Striped
08559_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08560_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08561_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Blouse,Unknown
08562_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08564_00.jpg,Grey,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08567_00.jpg,White,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08568_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Blouse,Unknown
08570_00.jpg,Navy,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08572_00.jpg,Green,Unknown,V-Neck,Unknown,Unknown,Sweater,Unknown
08573_00.jpg,Navy,Unknown,Round neck,Unknown,Unknown,Tops,Floral
08574_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08575_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08576_00.jpg,White,Unknown,Turtle Neck,Unknown,Unknown,Sweater,Unknown
08577_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08578_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08580_00.jpg,Purple,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08583_00.jpg,Grey,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08585_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08586_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08587_00.jpg,Pink,Full Sleeves,Unknown,Unknown,Unknown,Tops,Striped
08589_00.jpg,Black,Half Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08590_00.jpg,White,Full Sleeves,V-Neck,Unknown,Unknown,Tops,Unknown
08591_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08592_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08593_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08595_00.jpg,Green,Unknown,Unknown,Unknown,Unknown,Blouse,Unknown
08596_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08597_00.jpg,Navy,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08598_00.jpg,Yellow,Unknown,V-Neck,Unknown,Unknown,Tops,Unknown
08599_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Bodysuit,Unknown
08600_00.jpg,Yellow,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08602_00.jpg,Black,Half Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08603_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08604_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08605_00.jpg,White,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08606_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08607_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Blouse,Unknown
08608_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08609_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08610_00.jpg,Yellow,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08611_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Bodysuit,Unknown
08612_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08613_00.jpg,Other,Half Sleeves,V-Neck,Unknown,Unknown,Shirt,Unknown
08614_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08615_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Blouse,Polka
08616_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08617_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08618_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08619_00.jpg,Green,Unknown,Turtle Neck,Unknown,Unknown,Sweater,Unknown
08620_00.jpg,Red,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08621_00.jpg,Green,Unknown,Round neck,Unknown,Unknown,Sweater,Unknown
08623_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08625_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,T-Shirt,Unknown
08626_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Blouse,Unknown
08628_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08629_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,T-Shirt,Unknown
08630_00.jpg,Blue,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08631_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08632_00.jpg,Yellow,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08634_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08635_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08636_00.jpg,Black,Unknown,Turtle Neck,Unknown,Unknown,Sweater,Striped
08637_00.jpg,Brown,Half Sleeves,V-Neck,Unknown,Unknown,Shirt,Unknown
08638_00.jpg,Other,Half Sleeves,Round neck,Unknown,Unknown,Tops,Floral
08639_00.jpg,Yellow,Unknown,Unknown,Unknown,Unknown,Bodysuit,Unknown
08640_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Blouse,Polka
08641_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08642_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08645_00.jpg,Other,Unknown,Turtle Neck,Unknown,Unknown,Sweater,Striped
08647_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Floral
08648_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Leopard
08649_00.jpg,Green,Half Sleeves,High neck,Unknown,Unknown,Tops,Unknown
08651_00.jpg,Purple,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08652_00.jpg,Purple,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08653_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08654_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08655_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Leopard
08657_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08658_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08659_00.jpg,Purple,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08660_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08661_00.jpg,Grey,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08662_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08663_00.jpg,Grey,Full Sleeves,Turtle Neck,Unknown,Unknown,Bodysuit,Unknown
08664_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08665_00.jpg,White,Full Sleeves,Round neck,Unknown,Unknown,Sweater,Unknown
08666_00.jpg,Blue,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08667_00.jpg,Black,Full Sleeves,V-Neck,Unknown,Unknown,Sweater,Unknown
08669_00.jpg,Black,Unknown,V-Neck,Unknown,Unknown,Tops,Unknown
08670_00.jpg,Yellow,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08672_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08675_00.jpg,White,Unknown,Turtle Neck,Unknown,Unknown,Sweater,Unknown
08676_00.jpg,Grey,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08677_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08678_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08679_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08680_00.jpg,Black,Unknown,Collared,Unknown,Unknown,Shirt,Unknown
08681_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08682_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08685_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08686_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08691_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08693_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Leopard
08695_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08697_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08698_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08699_00.jpg,Pink,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08701_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Striped
08702_00.jpg,Pink,Full Sleeves,High neck,Lace,Unknown,Tops,Unknown
08703_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Blouse,Unknown
08706_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08707_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08708_00.jpg,Red,Unknown,V-Neck,Unknown,Unknown,Tops,Unknown
08710_00.jpg,White,Full Sleeves,Unknown,Unknown,Unknown,Sweater,Unknown
08712_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08713_00.jpg,Navy,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08714_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08715_00.jpg,White,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08716_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08717_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08718_00.jpg,Blue,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08719_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08720_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08721_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Polka
08722_00.jpg,Black,Unknown,V-Neck,Unknown,Unknown,Tops,Unknown
08723_00.jpg,Black,Full Sleeves,V-Neck,Unknown,Unknown,Bodysuit,Unknown
08724_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08725_00.jpg,Blue,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08726_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08727_00.jpg,White,Unknown,Collared,Unknown,Unknown,Shirt,Unknown
08728_00.jpg,Black,Puffed,Unknown,Unknown,Unknown,Tops,Unknown
08730_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Striped
08731_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08732_00.jpg,Black,Full Sleeves,V-Neck,Unknown,Unknown,Tops,Unknown
08733_00.jpg,Orange,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08736_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08738_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08739_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08740_00.jpg,Black,Puffed,Unknown,Unknown,Unknown,Unknown,Unknown
08741_00.jpg,White,Unknown,Unknown,Lace,Unknown,Tops,Striped
08743_00.jpg,White,Full Sleeves,Unknown,Unknown,Adidas,Tops,Unknown
08745_00.jpg,White,Unknown,High neck,Unknown,Unknown,Tops,Unknown
08746_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08747_00.jpg,Blue,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08748_00.jpg,Green,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08749_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08750_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Unknown,Floral
08751_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08752_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08753_00.jpg,Red,Full Sleeves,V-Neck,Unknown,Unknown,Bodysuit,Unknown
08754_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Bodysuit,Unknown
08755_00.jpg,Red,Unknown,Turtle Neck,Unknown,Unknown,Sweater,Unknown
08756_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08757_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08758_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Floral
08760_00.jpg,Navy,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08761_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08763_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Bodysuit,Unknown
08764_00.jpg,White,Unknown,V-Neck,Unknown,Unknown,Shirt,Unknown
08765_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08766_00.jpg,Navy,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08768_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08769_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08771_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08772_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Striped
08773_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08774_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08775_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Blouse,Unknown
08776_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Striped
08777_00.jpg,Black,Unknown,Turtle Neck,Unknown,Unknown,Sweater,Unknown
08779_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08781_00.jpg,Black,Unknown,V-Neck,Unknown,Unknown,Tops,Unknown
08783_00.jpg,Other,Unknown,Turtle Neck,Unknown,Unknown,T-Shirt,Unknown
08785_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08786_00.jpg,Navy,Unknown,Unknown,Unknown,Unknown,Tops,Floral
08787_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Floral
08788_00.jpg,Green,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08790_00.jpg,Navy,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08791_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Floral
08792_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08793_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08794_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Tops,Striped
08795_00.jpg,Brown,Unknown,Turtle Neck,Unknown,Unknown,Sweater,Unknown
08797_00.jpg,Other,Full Sleeves,Unknown,Lace,Unknown,Tops,Unknown
08798_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08801_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Unknown,Unknown
08802_00.jpg,Red,Unknown,Unknown,Lace,Unknown,Blouse,Unknown
08805_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08806_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08807_00.jpg,Black,Unknown,V-Neck,Unknown,Unknown,Tops,Unknown
08808_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08809_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08810_00.jpg,Green,Unknown,Turtle Neck,Unknown,Unknown,Sweater,Unknown
08811_00.jpg,Grey,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08812_00.jpg,Other,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08814_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08815_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08816_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Floral
08817_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Shirt,Striped
08818_00.jpg,Black,Unknown,Turtle Neck,Unknown,Unknown,Sweater,Striped
08819_00.jpg,Grey,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08820_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08821_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08822_00.jpg,Other,Full Sleeves,Unknown,Unknown,Unknown,Tops,Striped
08823_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08824_00.jpg,Yellow,Puffed,Unknown,Unknown,Unknown,Sweater,Unknown
08825_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08826_00.jpg,Yellow,Unknown,Unknown,Lace,Unknown,Shirt,Unknown
08827_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08828_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08829_00.jpg,White,Unknown,High neck,Unknown,Unknown,Tops,Unknown
08830_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08831_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Blouse,Floral
08832_00.jpg,Green,Unknown,Unknown,Lace,Unknown,Blouse,Unknown
08833_00.jpg,Grey,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08834_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08835_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08837_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08838_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08840_00.jpg,Blue,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08841_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08842_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Bodysuit,Unknown
08843_00.jpg,Blue,Unknown,Unknown,Unknown,Unknown,Sweater,Unknown
08844_00.jpg,Blue,Half Sleeves,Round neck,Unknown,Unknown,Shirt,Unknown
08846_00.jpg,Navy,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08850_00.jpg,Red,Unknown,Unknown,Lace,Unknown,Shirt,Unknown
08854_00.jpg,White,Unknown,Round neck,Unknown,Unknown,Shirt,Unknown
08855_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08856_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Tops,Striped
08857_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08858_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Striped
08859_00.jpg,White,Unknown,V-Neck,Unknown,Unknown,Blouse,Unknown
08860_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08861_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08862_00.jpg,Blue,Unknown,V-Neck,Unknown,Unknown,Shirt,Unknown
08864_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08865_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08866_00.jpg,White,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08868_00.jpg,Navy,Unknown,Unknown,Unknown,Unknown,Shirt,Floral
08869_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08870_00.jpg,Grey,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08873_00.jpg,Gold,Unknown,Unknown,Lace,Unknown,Blouse,Unknown
08874_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08876_00.jpg,Grey,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08878_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08879_00.jpg,Other,Full Sleeves,Unknown,Unknown,Unknown,T-Shirt,Unknown
08880_00.jpg,Black,Half Sleeves,Unknown,Lace,Unknown,Unknown,Unknown
08882_00.jpg,Orange,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08883_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08884_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08885_00.jpg,White,Unknown,Unknown,Unknown,Unknown,Tops,Floral
08886_00.jpg,White,Full Sleeves,Unknown,Unknown,Unknown,Tops,Unknown
08888_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Blouse,Floral
08889_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Floral
08890_00.jpg,White,Full Sleeves,Round neck,Unknown,Unknown,Blouse,Unknown
08892_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08893_00.jpg,Grey,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08895_00.jpg,Other,Unknown,Unknown,Unknown,Nike,Tops,Unknown
08896_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08897_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08898_00.jpg,Yellow,Unknown,Round neck,Unknown,Unknown,Shirt,Unknown
08899_00.jpg,Black,Unknown,Unknown,Lace,Unknown,Tops,Unknown
08901_00.jpg,White,Unknown,V-Neck,Unknown,Unknown,Tops,Unknown
08904_00.jpg,Red,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08905_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08906_00.jpg,Blue,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08908_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Shirt,Unknown
08910_00.jpg,Other,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08911_00.jpg,Navy,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08912_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08913_00.jpg,Green,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08914_00.jpg,Blue,Unknown,Unknown,Unknown,Unknown,Unknown,Floral
08915_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Tops,Unknown
08916_00.jpg,Black,Unknown,Unknown,Unknown,Unknown,Blouse,Unknown
08917_00.jpg,Black,Full Sleeves,Unknown,Unknown,Unknown,Sweater,Unknown
